"Date","Bookmaker","Tipster","Sport","Category","Competition","Type of bet","Free bet","Live","Type","Label of bet","Odds","Stake","Gain","Winning bonus","Commission","Profit","State","Closing Odds","Comment"
"03/27/2024 20:52","Las Vegas en Vivo","Dino ","Football","","Guatemala - Guatemala","","","","Simple","O3.5 quiché ",1.8,3000,-3000,"","",-3000,"Lost","",""
"03/27/2024 19:40","Caliente","DJ Serch","Football","","","","","","Simple","Clibe",2.1,1500,-1500,"","",-1500,"Lost","",""
"03/27/2024 19:01","TeamMexicoBets","DJ Serch","Football","","","","","","Simple","Herediano",1.9,2250,-2250,"","",-2250,"Lost","",""
"03/27/2024 15:00","Caliente","DJ Serch","Football","","Guatemala - Guatemala","","","","Simple","Achuapa",1.9,2250,4275,"","",2025,"Won","",""
"03/27/2024 10:31","TeamMexicoBets","","Tennis","","","","","","Simple","Pablo Llamas ",1.27,3150,-3150,"","",-3150,"Lost","",""
"03/27/2024 10:31","TeamMexicoBets","Vidente","Tennis","","","","","","Simple","Bayerlova",1.9,2000,3800,"","",1800,"Won","",""
"03/27/2024 10:29","Caliente","Vidente","Tennis","","","","","","Simple","Taberner",1.85,2000,-2000,"","",-2000,"Lost","",""
"03/27/2024 01:29","TeamMexicoBets","Frosty ","Basketball","","NBA - USA","","","","Simple","O216 magic",1.74,1600,-1600,"","",-1600,"Lost","",""
"03/26/2024 14:17","Las Vegas en Vivo","Dino ","Football","","Guatemala - Guatemala","","","","Simple","Quiché ",1.27,3000,-3000,"","",-3000,"Lost","",""
"03/26/2024 13:43","Caliente","Guatepicks","Football","","","","","","Simple","O1.5",2,1000,-1000,"","",-1000,"Lost","",""
"03/26/2024 13:20","Bet365","Yuca","Football","","","","","","Simple","Atlético nacional ",1.93,3000,5790,"","",2790,"Won","",""
"03/26/2024 12:13","Bet365","Guatepicks","Football","","","","","","Simple","Dimas escazu",1.7,1000,-1000,"","",-1000,"Lost","",""
"03/26/2024 12:12","Bet365","Dino ","Football","","","","","","Simple","Culiapa",1.8,2000,3600,"","",1600,"Won","",""
"03/26/2024 12:02","Las Vegas en Vivo","Dino ","Football","","Guatemala - Guatemala","","","","Simple","Quiché ",1.4,3400,-3400,"","",-3400,"Lost","",""
"03/26/2024 10:19","Caliente","","Tennis","","","","","","Simple","Parlay",1.66,3000,4980,"","",1980,"Won","",""
"03/26/2024 10:15","Las Vegas en Vivo","","Tennis","","","","","","Simple","Alves",1.5,3000,-3000,"","",-3000,"Lost","",""
"03/25/2024 17:11","Caliente","Vidente","Tennis","","","","","","Simple","Navarro +4.5",1.533,2400,3679.2,"","",1279.2,"Won","",""
"03/25/2024 14:03","Bet365","Frosty ","Basketball","","NBA - USA","","","","Simple","U1117 bulls",1.66,1700,2822,"","",1122,"Won","",""
"03/25/2024 14:02","TeamMexicoBets","Frosty ","Basketball","","NBA - USA","","","","Simple","O100 1H pistons",1.85,1500,2775,"","",1275,"Won","",""
"03/25/2024 11:46","Bet365","","Tennis","","","","","","Simple","Coco gauge ",1.22,3000,-3000,"","",-3000,"Lost","",""
"03/25/2024 11:19","Bet365","Yuca","Football","","","","","","Simple","Dinamarca & Austria",1.61,4500,-4500,"","",-4500,"Lost","",""
"03/25/2024 07:27","TeamMexicoBets","","Tennis","","","","","","Simple","Shelton",1.37,3000,-3000,"","",-3000,"Lost","",""
"03/24/2024 23:57","Caliente","Vidente","Tennis","","","","","","Simple","Leylah +4.5",1.8,2000,3600,"","",1600,"Won","",""
"03/24/2024 17:49","TeamMexicoBets","DJ Serch","Football","","","","","","Simple","Montengo",1.8,1500,2700,"","",1200,"Won","",""
"03/24/2024 14:43","Las Vegas en Vivo","DJ Serch","Football","","","","","","Simple","Mixco dnb",2,2250,-2250,"","",-2250,"Lost","",""
"03/24/2024 12:43","Caliente","Ruy","Football","","2da división  - México ","","","","Simple","Zacatecas -1",1.75,2000,3500,"","",1500,"Won","",""
"03/24/2024 12:33","Bet365","","Tennis","","","","","","Simple","Rune",1.36,3000,-3000,"","",-3000,"Lost","",""
"03/24/2024 11:24","Bet365","Yuca","Football","","","","","","Simple","Lobo stars",1.8,4500,-4500,"","",-4500,"Lost","",""
"03/24/2024 10:04","TeamMexicoBets","Yuca","Football","","","","","","Simple","Plateau",2.1,3000,-3000,"","",-3000,"Lost","",""
"03/24/2024 03:10","Las Vegas en Vivo","DavidM","Basketball","","NBA - USA","","","","Simple","U109.5",1.73,1500,2595,"","",1095,"Won","",""
"03/24/2024 02:17","Las Vegas en Vivo","Frosty ","Basketball","","NBA - USA","","","","Simple","O199.5 Cavs",1.65,1700,2805,"","",1105,"Won","",""
"03/23/2024 17:40","Bet365","Yuca","Football","","","","","","Simple","Suchis",1.44,4500,6480,"","",1980,"Won","",""
"03/23/2024 16:19","Las Vegas en Vivo","Dino ","Football","","Guatemala - Guatemala","","","","Simple","San pedro",1.56,3500,5460,"","",1960,"Won","",""
"03/23/2024 13:41","Bet365","Yuca","Football","","","","","","Simple","Future stars",1.83,3000,-3000,"","",-3000,"Lost","",""
"03/23/2024 12:12","Bet365","Yuca","Football","","","","","","Simple","O2.5 atlanta",1.8,3000,-3000,"","",-3000,"Lost","",""
"03/22/2024 23:48","Bet365","F1","Formula 1","","","","","","Simple","Russel ",2.2,1500,-1500,"","",-1500,"Lost","",""
"03/22/2024 23:20","Las Vegas en Vivo","Ruy","","","","","","","Combined","Parlay ruys",1.664,2500,4160,"","",1660,"Won","",""
"03/22/2024 23:20","Las Vegas en Vivo","","Football","","","","","","","Tritones ","","","","","","","Won","",""
"03/22/2024 23:20","Las Vegas en Vivo","","Football","","","","","","","Madero","","","","","","","Won","",""
"03/22/2024 23:18","Las Vegas en Vivo","Ruy","Football","","2da división  - México ","","","","Simple","Tritones ml",2,1500,3000,"","",1500,"Won","",""
"03/22/2024 23:14","Caliente","Ruy","Football","","2da división  - México ","","","","Simple","Madero ",1.95,2000,3900,"","",1900,"Won","",""
"03/22/2024 23:14","Caliente","Frosty ","Basketball","","NBA - USA","","","","Simple","O203 knicks",1.75,1600,-1600,"","",-1600,"Lost","",""
"03/22/2024 22:52","TeamMexicoBets","Ruy","Football","","2da división  - México ","","","","Simple","Madero dnb",1.45,2500,3625,"","",1125,"Won","",""
"03/22/2024 19:37","Bet365","Guatepicks","Football","","","","","","Simple","Aruva",2.75,500,-500,"","",-500,"Lost","",""
"03/22/2024 19:18","Las Vegas en Vivo","Ruy","Football","","2da división  - México ","","","","Simple","tritones dnb",1.48,4400,6512,"","",2112,"Won","",""
"03/22/2024 19:12","Bet365","Frosty ","Basketball","","NBA - USA","","","","Simple","Cabs ",2.25,1500,3375,"","",1875,"Won","",""
"03/22/2024 18:59","TeamMexicoBets","Ruy","Football","","2da división  - México ","","","","Simple","Poza rica ",1.9,1500,-1500,"","",-1500,"Lost","",""
"03/22/2024 18:35","Bet365","F1","Formula 1","","","","","","Simple","Lecrerc & sainz",5,500,-500,"","",-500,"Lost","",""
"03/22/2024 18:34","Bet365","F1","Formula 1","","","","","","Simple","Lecrerc",2.05,1500,3075,"","",1575,"Won","",""
"03/22/2024 18:02","Caliente","DJ Serch","Basketball","","","","","","Simple","Bigua",1.85,2250,-2250,"","",-2250,"Lost","",""
"03/22/2024 17:35","Bet365","Frosty ","Basketball","","NBA - USA","","","","Simple","76ers +10",1.52,1800,2736,"","",936,"Won","",""
"03/22/2024 17:29","Bet365","F1","Formula 1","","","","","","Simple","Lecrerc & Sainz",6,1000,-1000,"","",-1000,"Lost","",""
"03/22/2024 17:29","TeamMexicoBets","F1","Formula 1","","","","","","Simple","Ferrari ganador",6,1500,9000,"","",7500,"Won","",""
"03/22/2024 17:23","Caliente","Ruy","Football","","2da división  - México ","","","","Simple","O2 inter playa",1.769,2000,3538,"","",1538,"Won","",""
"03/22/2024 16:38","Caliente","F1","Formula 1","","","","","","Simple","Sainz",3.25,1500,4875,"","",3375,"Won","",""
"03/22/2024 16:05","Bet365","Guatepicks","Football","","","","","","Simple","Morning",1.66,1500,2490,"","",990,"Won","",""
"03/22/2024 13:40","Caliente","Guatepicks","Football","","","","","","Simple","Bermudss",2.3,500,-500,"","",-500,"Lost","",""
"03/22/2024 13:10","Bet365","DJ Serch","Football","","","","","","Simple","Ucrania ",1.575,1500,2362.5,"","",862.5,"Won","",""
"03/22/2024 10:36","TeamMexicoBets","","Tennis","","","","","","Simple","Fonseca",1.58,3100,4898,"","",1798,"Won","",""
"03/22/2024 09:14","TeamMexicoBets","Yuca","Football","","","","","","Simple","Khenchela",1.8,3000,-3000,"","",-3000,"Lost","",""
"03/22/2024 09:10","TeamMexicoBets","Dino ","Football","","Guatemala - Guatemala","","","","Simple","Parlay Coban y Xina",1.714,4200,7198.8,"","",2998.8,"Won","",""
"03/21/2024 18:55","Caliente","DavidM","Basketball","","","","","","Simple","Nacional error",1.8,3000,-3000,"","",-3000,"Lost","",""
"03/21/2024 18:14","Bet365","F1","Formula 1","","","","","","Simple","Alonso",9.5,500,-500,"","",-500,"Lost","",""
"03/21/2024 18:14","Bet365","F1","Formula 1","","","","","","Simple","Alonso y Russel",67,200,-200,"","",-200,"Lost","",""
"03/21/2024 17:57","Caliente","Guatepicks","Football","","","","","","Simple","Usa",1.727,1000,1727,"","",727,"Won","",""
"03/21/2024 17:12","Caliente","F1","Formula 1","","","","","","Simple","Zhou",8,1500,-1500,"","",-1500,"Lost","",""
"03/21/2024 17:08","Caliente","Yuca","Football","","","","","","Simple","Atlético nacional ",1.8,3750,5250,"","",1500,"Half Won","",""
"03/21/2024 17:02","Caliente","F1","Formula 1","","","","","","Simple","Norris podio",6,1500,9000,"","",7500,"Won","",""
"03/21/2024 17:02","Caliente","F1","Formula 1","","","","","","Simple","Piastri 6 primeros",2.1,1500,3150,"","",1650,"Won","",""
"03/21/2024 16:59","TeamMexicoBets","F1","Formula 1","","","","","","Simple","Rusell",4.3,500,2150,"","",1650,"Won","",""
"03/21/2024 14:26","Bet365","Guatepicks","Football","","","","","","Simple","Newlls ",1.6,1500,2400,"","",900,"Won","",""
"03/21/2024 11:59","Caliente","Yuca","Football","","Guatemala - Guatemala","","","","Simple","Malacateco",1.7,3177,0,"","",0,"Refunded","",""
"03/21/2024 01:09","TeamMexicoBets","DavidM","Basketball","","NBA - USA","","","","Simple","Under error",1.9,1500,2850,"","",1350,"Won","",""
"03/20/2024 23:03","Las Vegas en Vivo","Vidente","Tennis","","","","","","Simple","Parry ",1.83,2000,-2000,"","",-2000,"Lost","",""
"03/20/2024 21:30","Bet365","Dino ","Football","","Guatemala - Guatemala","","","","Simple","Jaguares de Córdoba ",1.575,3300,-3300,"","",-3300,"Lost","",""
"03/20/2024 20:29","Caliente","DJ Serch","Football","","","","","","Simple","Limeño",1.8,2250,-2250,"","",-2250,"Lost","",""
"03/20/2024 19:02","TeamMexicoBets","DavidM","Basketball","","NBA - USA","","","","Simple","O207 heat",1.95,1500,2925,"","",1425,"Won","",""
"03/20/2024 18:41","TeamMexicoBets","F1","Formula 1","","","","","","Simple","Botas top 10",6.6,1500,-1500,"","",-1500,"Lost","",""
"03/20/2024 17:46","TeamMexicoBets","Yuca","Football","","","","","","Simple","La Paz ",1.84,3250,5980,"","",2730,"Won","",""
"03/20/2024 17:01","TeamMexicoBets","F1","Formula 1","","","","","","Simple","McLaren constructor ganador ",19,1000,-1000,"","",-1000,"Lost","",""
"03/20/2024 15:54","TeamMexicoBets","F1","Formula 1","","","","","","Simple","Sauber",40,500,-500,"","",-500,"Lost","",""
"03/20/2024 11:21","TeamMexicoBets","DJ Serch","Football","","","","","","Simple","El nacional ",1.7,3000,5100,"","",2100,"Won","",""
"03/20/2024 11:19","Caliente","DJ Serch","Basketball","","","","","","Simple","Hapoel ",2.15,1500,3225,"","",1725,"Won","",""
"03/20/2024 09:39","Caliente","Guatepicks","Football","","","","","","Simple","San Kitts",1.615,2000,3230,"","",1230,"Won","",""
"03/20/2024 09:37","TeamMexicoBets","Vidente","Tennis","","","","","","Simple","O18.5",1.72,2000,3440,"","",1440,"Won","",""
"03/20/2024 09:20","TeamMexicoBets","","Tennis","","","","","","Simple","Michel ",1.714,3000,5142,"","",2142,"Won","",""
"03/20/2024 09:19","TeamMexicoBets","Vidente","Baseball","","","","","","Simple","Emilio Nava ",2.42,2000,-2000,"","",-2000,"Lost","",""
"03/20/2024 06:37","TeamMexicoBets","","Tennis","","","","","","Simple","Thiem",1.33,3300,-3300,"","",-3300,"Lost","",""
"03/19/2024 17:58","Bet365","Frosty ","Basketball","","NBA - USA","","","","Simple","Nuggets",1.909,1500,2863.5,"","",1363.5,"Won","",""
"03/19/2024 17:54","Bet365","Guatepicks","Football","","","","","","Simple","O5.6",1.8,1500,-1500,"","",-1500,"Lost","",""
"03/19/2024 15:08","Bet365","Vidente","Tennis","","","","","","Simple","Saville ",2.05,2000,-2000,"","",-2000,"Lost","",""
"03/19/2024 14:11","Bet365","Dino ","Football","","","","","","Simple","Quimbo 0.0",1.95,3000,5850,"","",2850,"Won","",""
"03/19/2024 13:10","TeamMexicoBets","Yuca","Football","","","","","","Simple","Orsomarso",1.9,3334,-3334,"","",-3334,"Lost","",""
"03/19/2024 13:00","Bet365","Felix","Baseball","","","","","","Simple","Mayaquembe",1.8,4000,-4000,"","",-4000,"Lost","",""
"03/19/2024 11:56","Bet365","","Tennis","","","","","","Simple","Draper",1.765,3000,5295,"","",2295,"Won","",""
"03/19/2024 10:55","TeamMexicoBets","Guatepicks","Football","","","","","","Simple","San kits",2.1,1000,2100,"","",1100,"Won","",""
"03/19/2024 10:20","Bet365","Guatepicks","Football","","","","","","Simple","Santa fe",1.7,2000,3400,"","",1400,"Won","",""
"03/19/2024 08:40","Bet365","Frosty ","Basketball","","NBA - USA","","","","Simple","O200",1.66,1620,2689.2,"","",1069.2,"Won","",""
"03/18/2024 19:00","Bet365","DavidM","Tennis","","","","","","Simple","Bergs error",1.83,2000,-2000,"","",-2000,"Lost","",""
"03/18/2024 18:46","Caliente","DJ Serch","Football","","","","","","Simple","Macabi -29.5",1.85,1500,2775,"","",1275,"Won","",""
"03/18/2024 17:20","Bet365","Frosty ","Basketball","","NBA - USA","","","","Simple","Over 1H",1.45,1500,-1500,"","",-1500,"Lost","",""
"03/18/2024 16:08","Bet365","Frosty ","Basketball","","NBA - USA","","","","Simple","over 106 1H",1.43,1500,-1500,"","",-1500,"Lost","",""
"03/18/2024 15:31","Bet365","Guatepicks","Football","","","","","","Simple","U2.5",1.65,1500,-1500,"","",-1500,"Lost","",""
"03/18/2024 14:32","Bet365","Guatepicks","Football","","","","","","Simple","Under 2.5 Santa fe",1.65,1500,-1500,"","",-1500,"Lost","",""
"03/18/2024 12:36","Novibet","Vidente","Tennis","","","","","","Simple","Burel",2.42,2000,-2000,"","",-2000,"Lost","",""
"03/18/2024 12:31","Bet365","","Tennis","","","","","","Simple","Fonseca & pacheco",2.1,3000,6300,"","",3300,"Won","",""
"03/18/2024 12:20","Las Vegas en Vivo","Guatepicks","Football","","","","","","Simple","San Lorenzo",1.65,1500,2475,"","",975,"Won","",""
"03/18/2024 11:25","Caliente","Yuca","","","","","","","Combined","Parlay europa",1.751,4020,7040.85,"","",3020.85,"Won","",""
"03/18/2024 11:25","Caliente","","Football","","","","","","","Escocia ","","","","","","","Won","",""
"03/18/2024 11:25","Caliente","","Football","","","","","","","Grecia ","","","","","","","Won","",""
"03/17/2024 22:27","TeamMexicoBets","Vidente","Tennis","","","","","","Simple","Niemier",2.16,2000,-2000,"","",-2000,"Lost","",""
"03/17/2024 21:02","Las Vegas en Vivo","Vidente","Tennis","","","","","","Simple","Dosis +2.5",1.8,2000,0,"","",0,"Refunded","",""
"03/17/2024 15:10","Caliente","DJ Serch","Football","","","","","","Simple","Apodaca",2250,2.3,5175,"","",5172.7,"Won","",""
"03/17/2024 14:20","Bet365","Guatepicks","Football","","","","","","Simple","Democracia ",1.725,1000,1725,"","",725,"Won","",""
"03/17/2024 14:19","TeamMexicoBets","Vidente","Tennis","","","","","","Simple","Timofeeva",1.87,2000,3740,"","",1740,"Won","",""
"03/17/2024 13:57","Bet365","Guatepicks","Football","","","","","","Simple","Enpates",3,1500,-1500,"","",-1500,"Lost","",""
"03/17/2024 13:11","TeamMexicoBets","DJ Serch","Football","","","","","","Simple","O.05 Michelin ",1.83,1500,2745,"","",1245,"Won","",""
"03/17/2024 12:30","Las Vegas en Vivo","Guatepicks","Football","","","","","","Simple","Aurora",2.1,2000,4200,"","",2200,"Won","",""
"03/17/2024 12:11","Caliente","DJ Serch","Football","","","","","","Simple","New England ",2.2,2250,-2250,"","",-2250,"Lost","",""
"03/17/2024 11:45","TeamMexicoBets","Vidente","Tennis","","","","","","Simple","Nerman",1.85,2000,-2000,"","",-2000,"Lost","",""
"03/17/2024 09:43","Bet365","","Tennis","","","","","","Simple","Alcaraz & Swiatek",1.68,3000,5040,"","",2040,"Won","",""
"03/17/2024 09:43","Caliente","Vidente","Tennis","","","","","","Simple","O21.5 masarova",1.85,2000,-2000,"","",-2000,"Lost","",""
"03/17/2024 09:01","Caliente","Guatepicks","Football","","","","","","Simple","Iquique",1.85,1000,1850,"","",850,"Won","",""
"03/17/2024 09:00","Las Vegas en Vivo","Guatepicks","Football","","","","","","Simple","Belgrano",1.944,1000,1944,"","",944,"Won","",""
"03/17/2024 08:59","TeamMexicoBets","Vidente","Tennis","","","","","","Simple","Eala",2,2000,4000,"","",2000,"Won","",""
"03/17/2024 08:59","TeamMexicoBets","Vidente","Tennis","","","","","","Simple","Alcatraz 2-0",2,2000,4000,"","",2000,"Won","",""
"03/17/2024 08:58","Caliente","Vidente","Tennis","","","","","","Simple","Kessler",1.833,2000,-2000,"","",-2000,"Lost","",""
"03/16/2024 19:07","Caliente","DJ Serch","Football","","","","","","Simple","Isidro -0.25",1.769,3000,5307,"","",2307,"Won","",""
"03/16/2024 18:03","TeamMexicoBets","Ruy","Football","","","","","","Simple","Reboceros",1.55,2500,3875,"","",1375,"Won","",""
"03/16/2024 15:31","Bet365","Yuca","Football","","","","","","Simple","Lees & Roma",1.666,6144.46,10236.67,"","",4092.21,"Won","",""
"03/16/2024 13:36","TeamMexicoBets","Yuca","Football","","","","","","Simple","Laerneca",1.92,4500,8640,"","",4140,"Won","",""
"03/16/2024 10:06","Caliente","DJ Serch","Football","","","","","","Simple","Middlesbrough ",1.9,1500,-1500,"","",-1500,"Lost","",""
"03/16/2024 09:54","TeamMexicoBets","Frosty ","Basketball","","NBA - USA","","","","Simple","Curry",1.88,1500,2820,"","",1320,"Won","",""
"03/16/2024 09:51","TeamMexicoBets","Frosty ","Basketball","","NBA - USA","","","","Simple","Mikal",1.87,1500,-1500,"","",-1500,"Lost","",""
"03/16/2024 09:44","Las Vegas en Vivo","Dino ","Football","","Guatemala - Guatemala","","","","Simple","San Carlos & Aurora",1.615,4600,7429,"","",2829,"Won","",""
"03/16/2024 06:31","Novibet","Vidente","Tennis","","","","","","Simple","O7.5 breaks ",1.85,542,-542,"","",-542,"Lost","",""
"03/15/2024 20:24","Caliente","DJ Serch","Basketball","","","","","","Simple","Uruapan -1.5",1.85,1500,2775,"","",1275,"Won","",""
"03/15/2024 19:00","Caliente","Frosty ","Basketball","","NBA - USA","","","","Simple","Over 209.5 heat",1.93,1500,-1500,"","",-1500,"Lost","",""
"03/15/2024 18:52","Caliente","DJ Serch","Basketball","","","","","","Simple","Colón +4.5",1.85,1500,2775,"","",1275,"Won","",""
"03/15/2024 18:51","Caliente","DJ Serch","Basketball","","","","","","Simple","Provindence +6.5",1.8,1500,-1500,"","",-1500,"Lost","",""
"03/15/2024 16:12","Las Vegas en Vivo","Yuca","Football","","Guatemala - Guatemala","","","","Simple","Antigua & Over 2.5",1.91,3000,5730,"","",2730,"Won","",""
"03/15/2024 16:09","Las Vegas en Vivo","Guatepicks","Football","","","","","","Simple","Antigua",1.775,1000,1775,"","",775,"Won","",""
"03/15/2024 13:58","TeamMexicoBets","Ruy","Football","","","","","","Simple","Chiapas",1.95,3000,5850,"","",2850,"Won","",""
"03/15/2024 11:34","Bet365","Dino ","Football","","Guatemala - Guatemala","","","","Simple","Quiché y mictlan ",1.73,3000,5190,"","",2190,"Won","",""
"03/15/2024 09:55","Novibet","Vidente","Tennis","","","","","","Simple","Carlos alcaraz",2.21,2000,4420,"","",2420,"Won","",""
